% Model,wave_50m.mph
% Version,COMSOL 5.6.0.341
% Date,"Dec 9 2021, 09:37"
% Table,表格 1 - 点计算 1
% 时间 (s),"压力 (Pa), 点: 3","压力 (Pa), 点: 4","压力 (Pa), 点: 5","压力 (Pa), 点: 6","压力 (Pa), 点: 7","压力 (Pa), 点: 8","压力 (Pa), 点: 9","压力 (Pa), 点: 10","压力 (Pa), 点: 11","压力 (Pa), 点: 12","压力 (Pa), 点: 13","压力 (Pa), 点: 14","压力 (Pa), 点: 15","压力 (Pa), 点: 16","压力 (Pa), 点: 19","压力 (Pa), 点: 20","压力 (Pa), 点: 21","压力 (Pa), 点: 22","压力 (Pa), 点: 23","压力 (Pa), 点: 24","压力 (Pa), 点: 25","压力 (Pa), 点: 26","压力 (Pa), 点: 27","压力 (Pa), 点: 28","压力 (Pa), 点: 29","压力 (Pa), 点: 30","压力 (Pa), 点: 31","压力 (Pa), 点: 34","压力 (Pa), 点: 35","压力 (Pa), 点: 36","压力 (Pa), 点: 37","压力 (Pa), 点: 38","压力 (Pa), 点: 39","压力 (Pa), 点: 40","压力 (Pa), 点: 41","压力 (Pa), 点: 42","压力 (Pa), 点: 43","压力 (Pa), 点: 44","压力 (Pa), 点: 45","压力 (Pa), 点: 46","压力 (Pa), 点: 47"
0.02,8.153968651679548E-13,5.1050189390196256E-14,3.2868264229509437E-15,1.7807292237929316E-16,2.2173762586529412E-17,-1.1390987855429419E-17,-4.0855038446919176E-18,1.1603737712223868E-18,9.612081425510383E-19,2.2508515840879017E-19,-9.136945403020449E-21,-2.3377621291848213E-20,-8.34146609581092E-21,-1.5214161483688412E-21,-1.64455889714842E-23,9.442566217989884E-23,3.8720246734721327E-23,9.645841682638369E-24,1.4695817476063589E-24,7.956761211423885E-27,-7.992640601592726E-26,-3.2255613584171613E-26,-8.660810287476247E-27,-1.7765422942874165E-27,-2.6246221658038306E-28,-1.3965083138022868E-29,7.78108628669222E-30,3.8346580572114656E-30,1.1522598179227482E-30,2.7384795008719807E-31,5.396540721702269E-32,8.735344803805718E-33,1.0008832042374675E-33,6.727051881502259E-37,-4.618293610344115E-35,-1.8493827258447105E-35,-5.237655052264704E-36,-1.2343469422005277E-36,-2.5182174443723375E-37,-4.479953982028621E-38,-6.355061178772285E-39
0.021,1.1490303720206433E-12,7.215354185044815E-14,4.647342511240904E-15,2.643891458352807E-16,2.0113430532602842E-17,-1.1737600614327222E-17,1.1494305238583169E-18,3.1017740265861193E-18,8.416451130978277E-19,-8.170916699299659E-20,-1.2174890095734826E-19,-3.942791032147091E-20,-5.039754305278181E-21,1.0930682739787741E-21,7.963421077020025E-22,2.403835081753526E-22,4.3009482991302426E-23,1.5707884922446395E-24,-2.1780267120237133E-24,-9.686849643313403E-25,-2.5913532623338162E-25,-4.954482300210884E-26,-5.7296084228933355E-27,3.736626536524716E-28,4.581980775284409E-28,1.6584725045821236E-28,4.3250633136847944E-29,8.965129828678833E-30,1.434587380410362E-30,1.3552057642290087E-31,-1.3823787703772448E-32,-1.1621828454159513E-32,-3.945519052422857E-33,-1.0368422026822502E-33,-2.3149619429870042E-34,-4.411378307779043E-35,-6.82610043247776E-36,-6.81476722054692E-37,4.0522460819262373E-38,4.6841271079829383E-38,1.6645758519415013E-38
0.022,1.6158769528386E-12,1.0178111943228142E-13,6.5720001406770465E-15,4.0276912527982035E-16,2.2177919516299366E-17,-6.494313674691904E-18,6.375156218941189E-18,3.040789955850795E-18,-2.0657477798033574E-19,-4.93244789662397E-19,-1.610061266347518E-19,-1.1935041143454708E-20,9.933961605240285E-21,4.9079967076466295E-21,1.1915360592132301E-21,1.2254943219609619E-22,-3.37408223039019E-23,-2.236014399677252E-23,-6.890535361338786E-24,-1.3545924319815952E-24,-1.3179201436684576E-25,2.4347046370585613E-26,1.7251189049168864E-26,5.6474537579706765E-27,1.349107627770659E-27,2.432599929238137E-28,2.6985378934178624E-29,-1.7848265919519925E-30,-2.095148815004222E-30,-7.4672891703984945E-31,-1.935349591285642E-31,-4.126492446146926E-32,-7.331586261197316E-33,-1.0015290351697816E-33,-5.398689208904698E-35,2.5973754355332627E-35,1.292228029898065E-35,3.9256585652448735E-36,9.592609340453425E-37,2.021837322822117E-37,3.585243462687037E-38
0.023,2.2677701598291455E-12,1.4329955676474454E-13,9.292478304225523E-15,5.983785910602524E-16,2.4048081565338144E-17,1.5508663508991324E-18,8.833220640887666E-18,6.9284015610757245E-19,-1.5070567998695932E-18,-5.981025938712858E-19,-2.6597555550453796E-20,5.533299036745023E-20,2.4227596701222423E-20,4.7777786965779E-21,-3.477909642562838E-23,-3.7443914061756004E-22,-1.5009244177310464E-22,-3.51875364562199E-23,-3.992195002250711E-24,6.73570888136913E-25,5.118479616117926E-25,1.6644794251712812E-25,3.8079295673848936E-26,6.042239042905581E-27,3.290720358218546E-28,-1.9951240294158046E-28,-9.916446041333197E-29,-2.964573026952711E-29,-6.815698556584101E-30,-1.2325835658365202E-30,-1.567718259872607E-31,-3.390802916496598E-33,6.019044192090236E-33,2.5810240684761064E-33,7.53810925642364E-34,1.7929407635457925E-34,3.5851207784206826E-35,5.8362002686072216E-36,6.496664689126367E-37,-1.1714670927375586E-38,-3.4299759766827216E-38
0.024,3.1761676328703126E-12,2.013616152935949E-13,1.3110729078049007E-14,8.591842318362642E-16,2.917072473931693E-17,1.1732785903013191E-17,7.592862348399495E-18,-2.750778401380084E-18,-2.0387655851889002E-18,-1.5475265239230217E-19,2.239382109534607E-19,1.0174937832531224E-19,1.6453287369772658E-20,-2.8626489163368564E-21,-2.5317014728950103E-21,-7.968169149652637E-22,-1.3361074120817978E-22,4.1233337595003045E-24,1.1321386063780152E-23,4.289281800736924E-24,1.0132641790784405E-24,1.5197557115462767E-25,2.054944891813893E-27,-8.02064551376286E-27,-3.4003106653718934E-27,-9.384749265866182E-28,-1.9473960508760444E-28,-2.827946564502712E-29,-1.127496690323314E-30,9.971108543946498E-31,4.486935957402364E-31,1.293561281864136E-31,2.998712374365612E-32,5.838100447206531E-33,8.9384800375896E-34,7.48486767616229E-35,-1.331943614234532E-35,-8.900830159490465E-36,-2.9089554706187452E-36,-7.4548864242833885E-37,-1.5860101531375634E-37
0.025,4.439367277534354E-12,2.823953742522679E-13,1.8450006757671953E-14,1.216716538796987E-15,4.834880702037053E-17,2.222251419293899E-17,2.2192889502908712E-18,-5.594035521081497E-18,-1.2007975303399531E-18,6.422294565111563E-19,3.8028440790796555E-19,5.748019674413493E-20,-1.939315673650049E-20,-1.3186357782157026E-20,-3.544853809372635E-21,-3.425371183872131E-22,1.4145456523791389E-22,8.561637219577515E-23,2.4736733692759302E-23,4.122505947953934E-24,7.104757622549485E-26,-2.2492430320088015E-25,-9.634306006509435E-26,-2.609308348799779E-26,-5.0506226378475584E-27,-5.6555000513346335E-28,5.463684341253459E-29,5.371933097030197E-29,1.8861781029843868E-29,4.7744624652368736E-30,9.505285599632965E-31,1.4278362003716958E-31,1.0817438022754743E-32,-2.6699012316445133E-33,-1.6374357492710265E-33,-5.327200410867988E-34,-1.3438799634243163E-34,-2.803656097129717E-35,-4.768803938945177E-36,-5.734706196676288E-37,-3.895059013229999E-39
0.026000000000000002,6.192295378654996E-12,3.952696895627564E-13,2.5912703081977996E-14,1.7230927322177316E-15,8.672457015407894E-17,2.7335510918215862E-17,-6.6878908055042286E-18,-6.04597046801679E-18,8.835164263437328E-19,1.2644648708679334E-18,2.4459644521256547E-19,-7.971420203589308E-20,-5.738102970243337E-20,-1.4070089466491584E-20,-2.525405465552786E-22,1.116856540535329E-21,4.802214051166823E-22,1.0959843757408453E-22,8.249015428628799E-24,-4.401657195053085E-24,-2.3177463764596013E-24,-6.641997982400593E-25,-1.2834831220679429E-25,-1.212357443887489E-26,2.7367389798906697E-27,1.843322056678344E-27,5.988443598877326E-28,1.408258981763943E-28,2.4328288283266908E-29,2.315237380043613E-30,-3.1701149740799754E-31,-2.4152767095750813E-31,-8.111911152232274E-32,-2.0924780674633013E-32,-4.43249399234096E-33,-7.436270526847715E-34,-7.869353773568708E-35,5.0440300846661915E-36,5.830719601076193E-36,2.1055780892170232E-36,5.546687378364359E-37
0.027,8.619752944108545E-12,5.521868746059472E-13,3.633435437457711E-14,2.43662755791555E-15,1.3962617315137659E-16,2.284472133109515E-17,-1.4877468613792947E-17,-2.541703186093186E-18,3.353259606862938E-18,1.152949903466599E-18,-1.962675683877724E-19,-2.1770235509465386E-19,-5.46332200687498E-20,2.4191209846708574E-21,6.230703718294479E-21,2.2803518705245955E-21,3.9520397160390687E-22,-2.730378475100451E-23,-4.2452010408860037E-23,-1.5210628859390442E-23,-3.264119323843871E-24,-3.430622004271301E-25,6.749332203171712E-26,4.944410036732888E-26,1.6256223024707096E-26,3.7185339242695854E-27,5.6945246545803565E-28,1.8806944635398716E-29,-2.43071901139329E-29,-1.0825892997458742E-29,-3.063129700154704E-30,-6.717413855650432E-31,-1.1605780411646164E-31,-1.3034394293810596E-32,6.97698398181231E-34,9.650898344122749E-34,3.5769616901168957E-34,9.613901901884302E-35,2.1012920291466184E-35,3.7451669595241873E-36,4.7962654599537075E-37
0.028,1.1974300997865E-11,7.698930934471807E-13,5.0857505065484743E-14,3.4262989506418794E-15,2.0563432301490828E-16,1.3119504484625656E-17,-1.540592183451524E-17,4.6347159323892574E-18,4.593839254517115E-18,1.8088624265175576E-20,-7.148595639042917E-19,-2.222057833235144E-19,1.0695739087414683E-20,2.8323891199825475E-20,9.818531766259294E-21,1.2385526115238266E-21,-3.7735714490114548E-22,-2.630152476583706E-22,-7.681019649019393E-23,-1.1420547055942561E-23,7.327063807460395E-25,1.0625618965787818E-24,3.9056682688687876E-25,9.312369579483823E-26,1.386346628400055E-26,-2.5468574538707396E-29,-8.48150715138912E-28,-3.472423220757784E-28,-9.339287313230266E-29,-1.8650765887446356E-29,-2.5305815792285835E-30,-4.954309179356161E-32,1.0992339523128413E-31,4.788028584333635E-32,1.3974266327544285E-32,3.220635882286656E-33,5.880021758531112E-34,7.38997714410354E-35,3.368808922947422E-37,-3.5744806431026906E-36,-1.4301334461780488E-36
0.029,1.6600353908854216E-11,1.0713304115808047E-12,7.105189781851858E-14,4.797212021585607E-15,2.9801673567580324E-16,8.475497523135671E-18,-5.267158948037269E-18,1.1652454173913369E-17,2.8083440052074673E-18,-1.8253359120053312E-18,-9.058391388899558E-19,-1.0561163901395484E-20,1.0970801495977772E-19,4.049994836306705E-20,3.920643339704208E-21,-2.3851306537283373E-21,-1.3208524709913482E-21,-3.2639385003098554E-22,-2.2259476626666748E-23,1.6147032355979048E-23,8.117293183770792E-24,2.2189875018575685E-24,3.7068458099815427E-25,7.01516186153614E-27,-2.1056838640012357E-26,-9.158513821802615E-27,-2.484962182693429E-27,-4.7274120796774105E-28,-4.868451478085013E-29,6.760462966318823E-30,5.3521632931560365E-30,1.7870660958092035E-30,4.450243707507834E-31,8.844157682156439E-32,1.2570599656840713E-32,4.199811930675839E-34,-4.9611225314881105E-34,-2.2393565317014154E-34,-6.540482462490192E-35,-1.516909381261722E-35,-2.828777966992884E-36
0.03,2.29665608115314E-11,1.4878760675304858E-12,9.908378432187688E-14,6.710800845931557E-15,4.372714878596942E-16,1.4302799604070407E-17,9.723829371433418E-18,1.269790373077281E-17,-2.2910672555755378E-18,-3.211267507722245E-18,-3.812764057290312E-19,3.568883398587296E-19,1.6406147040735388E-19,1.6056691179419263E-20,-1.145599753524541E-20,-5.9829057635858236E-21,-1.2776851932417537E-21,3.258650232574498E-23,1.2274922565903613E-22,4.700472704869407E-23,9.978707827295982E-24,7.827376055495244E-25,-3.654765934081585E-25,-2.0452263021154322E-25,-6.062674609791765E-26,-1.1914225629147366E-26,-1.1113723649855222E-27,2.717940098947837E-28,1.773744990656492E-28,5.649194611461484E-29,1.3009622844832736E-29,2.2109268945694587E-30,2.06488709116274E-31,-3.479472323369601E-32,-2.594282710121002E-32,-8.842975529522322E-33,-2.2362163350028362E-33,-4.450652278776763E-34,-6.478284363006898E-35,-3.356834541628064E-36,1.874985713932236E-36
0.031,3.17092257130944E-11,2.062352602341847E-12,1.379315419283335E-13,9.387778383265188E-15,6.364943332938557E-16,2.642810445070938E-17,1.955223667575624E-17,5.048612965132929E-18,-7.972360440682362E-18,-2.5507783110162214E-18,8.60495481170809E-19,6.308412707810636E-19,8.600314912617905E-20,-4.5353998391469736E-20,-2.573070288559419E-20,-5.080654719473659E-21,5.247081805959977E-22,6.84575509895957E-22,2.28419143288413E-22,3.625579157812096E-23,-2.5541654887031077E-24,-3.6706469589554665E-24,-1.3383851537678195E-24,-3.0086280623537805E-25,-3.430420734500424E-26,5.600121679104238E-27,4.5173135161015855E-27,1.5136570136884307E-27,3.4813120120894305E-28,5.370835681500173E-29,2.161672707411687E-30,-2.0295656946993154E-30,-9.454617222673545E-31,-2.8065162967214227E-31,-6.398292889726791E-32,-1.0880944159654479E-32,-9.680829868611866E-34,1.8931672601051063E-34,1.282622505781795E-34,4.2369218157965246E-35,1.0478211035619223E-35
0.032,4.369039453911599E-11,2.8530679922658105E-12,1.9166930091878075E-13,1.3114986258103363E-14,9.034445713776376E-16,3.9537598876171127E-17,1.995346430888302E-17,-7.308360965566195E-18,-9.54917658839152E-18,7.769505383382992E-19,2.097053481744654E-18,4.637005075768146E-19,-1.4358132252062424E-19,-1.0528297391453986E-19,-2.158298000359237E-20,2.921023189755232E-21,3.261996572219089E-21,1.00262030705855E-21,1.0597662789229777E-22,-4.1249475863960594E-23,-2.4754239643419552E-23,-7.10403270288333E-24,-1.1446164035368313E-24,2.841702902584249E-26,9.067728687053835E-26,3.562585891051373E-26,8.805395237682299E-27,1.3688742208503919E-27,2.066012405941044E-29,-7.240000525990494E-29,-3.0439167760411336E-29,-8.274448124049145E-30,-1.70324433503694E-30,-2.4321048077830157E-31,-4.239271537205117E-33,1.204761643032389E-32,5.209148004216631E-33,1.4764367438683817E-33,3.2338013769639025E-34,5.349383232103073E-35,4.9007578617435514E-36
0.033,6.007538312168276E-11,3.939245950546089E-12,2.658613965134423E-13,1.827938223206987E-14,1.2595295654757642E-15,5.730923922169885E-17,1.5558044443773058E-17,-1.618235326573735E-17,-4.229167821883265E-18,5.10129067782467E-18,2.0939545904857347E-18,-2.9546702347157085E-19,-3.957124053509716E-19,-9.546050109995572E-20,1.1601557495486965E-20,1.4389001702367727E-20,4.273112686858176E-21,2.5921993544405613E-22,-2.9041151041339527E-22,-1.3815200311992763E-22,-3.2576598572615824E-23,-2.8679572697900568E-24,1.2292028114913608E-24,7.157435581605498E-25,2.09583990729065E-25,3.771036098115188E-26,1.634478077946025E-27,-1.764439619093341E-27,-8.272613654444347E-28,-2.3135844430699682E-28,-4.559041481721141E-29,-5.499331890139744E-30,3.030858920034436E-31,4.4113313211139805E-31,1.6695496667197951E-31,4.400571701892857E-32,8.715882191712963E-33,1.1360883406931405E-33,-9.836801894170267E-36,-6.512471380817138E-35,-2.566934294507878E-35
0.034,8.243601195185375E-11,5.4283159921008676E-12,3.681067528860856E-13,2.5423763210428875E-14,1.7519608213256325E-15,9.048011527505948E-17,1.2623874604860674E-17,-1.58476652318355E-17,5.626837488516334E-18,6.965516045880832E-18,1.114138611762626E-19,-1.2671079864365755E-18,-4.1131255646674313E-19,3.053543392147076E-20,5.960451725387548E-20,1.8358002682340557E-20,7.131521322180076E-22,-1.5498778653740926E-21,-6.770026455898478E-22,-1.330480104773422E-22,1.2594249640067895E-24,1.0873656027912018E-23,4.3901002619625514E-24,1.0114413962176688E-24,1.0302729076522725E-25,-2.791618764086356E-26,-1.851440011930246E-26,-5.800003613649915E-27,-1.206179655413741E-27,-1.3805310441025386E-28,1.5051492743533776E-29,1.3895778226708992E-29,4.831823003716953E-30,1.210075310909416E-30,2.2182364362040835E-31,2.1598592758975267E-32,-3.801754978168857E-33,-2.769126136740521E-33,-9.216854363782378E-34,-2.25435471708333E-34,-4.2176636329631855E-35
0.035,1.1288775080233483E-10,7.465663848787808E-12,5.087668971132726E-13,3.530522963225457E-14,2.4468959276151535E-15,1.461485960283696E-16,1.1657043746686606E-17,-7.179767677175046E-18,1.351287094338714E-17,3.811068429306278E-18,-2.9949477255375542E-18,-1.5819944884575954E-18,1.9174104178999466E-21,2.220167036335823E-19,7.777190708922745E-20,3.168759443062959E-21,-7.094675091213514E-21,-3.0402169090315695E-21,-5.06257066175002E-22,7.289572756671459E-23,7.086497980855324E-23,2.3219863998361564E-23,4.078795887234324E-24,-6.534206578808442E-26,-3.2490430917609915E-25,-1.2944780834353309E-25,-3.102696600144296E-26,-4.131227769646086E-27,3.093895548135673E-28,3.8354679687271597E-28,1.364131286079921E-28,3.321752089629197E-29,5.746635449049131E-30,4.446971303524725E-31,-1.5657764442669416E-31,-9.126150818589313E-32,-2.8548906581536893E-32,-6.517077888521574E-33,-1.0702767211278598E-33,-7.822558984586799E-35,2.56418460583246E-35
0.036000000000000004,1.542714854174985E-10,1.0247629463066268E-11,7.019325004474315E-13,4.895828536965425E-14,3.420589950204061E-15,2.236931149085671E-16,9.690449133055263E-18,4.2204098497694964E-18,1.367553329007985E-17,-3.3046266603115854E-18,-4.858696380336938E-18,-5.349420626807533E-19,6.923819249933261E-19,3.1039404447417694E-19,1.916321022183461E-20,-2.940470334564339E-20,-1.3055939865939463E-20,-1.9114358410244295E-21,5.490892989761224E-22,3.9201753550260773E-22,1.1020446344507857E-22,1.3095554436702101E-23,-3.335305204389138E-24,-2.379653174918401E-24,-7.317671379036816E-25,-1.2971991764711415E-25,-2.1450009827147673E-27,7.949570710193336E-27,3.4132373810497585E-27,8.946648301700802E-28,1.5540278423165013E-28,1.0732852100191004E-29,-4.66120106635636E-30,-2.5901654849069996E-30,-8.01676134141952E-31,-1.780153747148711E-31,-2.6342152185697413E-32,-5.77550333510423E-34,1.24565701358738E-33,5.396583936483292E-34,1.5009774196332323E-34
0.037,2.1039385946153953E-10,1.4038801744949043E-11,9.667218215017088E-13,6.778730583337925E-14,4.769013850515652E-15,3.2291837400910647E-16,7.675296930661793E-18,1.2782947390232645E-17,5.569915121566901E-18,-9.758551844870796E-18,-3.325544374249929E-18,1.5627080357180105E-18,1.1046948680900882E-18,1.2077462263395152E-19,-1.0839229914086169E-19,-5.402433517145564E-20,-7.777721564234201E-21,2.8595027119430906E-21,1.9101849273786556E-21,4.793871784695092E-22,2.6184884992202964E-23,-2.94387561944981E-23,-1.4225068462541995E-23,-3.543458245326226E-24,-3.778252634194017E-25,1.0531397691322923E-25,7.04416219719458E-26,2.175307790365613E-26,4.237915812705108E-27,3.3611178818694363E-28,-1.231806138370276E-28,-7.039275869466865E-29,-2.155915035867125E-29,-4.7638031988168155E-30,-6.743569372178018E-31,8.012745473212484E-33,4.326459223009172E-32,1.722687883440732E-32,4.5582521789735656E-33,8.907770434770334E-34,1.0980246936981716E-34
0.038,2.86344320055066E-10,1.9194995335207933E-11,1.3290331507434688E-12,9.37075658940188E-14,6.630972794034578E-15,4.533172230673892E-16,1.1290418083663033E-17,1.5845635766043108E-17,-5.8788498972491215E-18,-1.0626131142653697E-17,1.4418056346888843E-18,3.219617509076294E-18,6.550050698600388E-19,-3.2567593466703854E-19,-2.0815117336261095E-19,-3.3765183869195553E-20,1.2045737194275927E-20,8.358604284437481E-21,1.982903029598662E-21,-3.34106644586149E-23,-1.892386111600533E-22,-7.460261001688427E-23,-1.4969222946216804E-23,-1.7432304193354778E-25,1.0884930008409112E-24,4.614692822704164E-25,1.110418929925251E-25,1.3248282491113734E-26,-2.115276931468126E-27,-1.738276038825291E-27,-5.7183896831668015E-28,-1.2821741729699807E-28,-1.8363972805007292E-29,1.8252406244155218E-31,1.2142128234837942E-30,4.926874509756918E-31,1.3006325528244736E-31,2.4339048590875135E-32,2.4508617437040358E-33,-3.798057267656183E-34,-2.8767540652696058E-34
0.039,3.8891235921130957E-10,2.6193712083906512E-11,1.82389350944541E-12,1.2933661709615745E-13,9.205541318870407E-15,6.336795091612761E-16,2.400323307531887E-17,1.3786028349775244E-17,-1.3920376680950858E-17,-4.540225964290861E-18,6.49131152327777E-18,2.7579273480934414E-18,-6.603696589810245E-19,-7.112456073332718E-19,-1.4653837404421109E-19,4.2445194880041235E-20,3.3830354721172776E-20,7.975620279847727E-21,-5.874405335287008E-22,-1.0202678142541774E-21,-3.541665981230675E-22,-5.498353686617083E-23,7.49251435605514E-24,7.584543591548629E-24,2.5248754281579327E-24,4.588247325347787E-25,1.8816227603987266E-27,-3.219035629677619E-26,-1.3409140345792216E-26,-3.363678373319376E-27,-5.182990568672508E-28,-3.696456922230386E-30,2.9927839706118734E-29,1.2820359288763832E-29,3.4915149046698305E-30,6.556133604289225E-31,5.820919598404485E-32,-1.4989356152723356E-32,-9.462301866382471E-33,-2.9951459845586344E-33,-6.774528447625141E-34
0.04,5.271353160463361E-10,3.567442499642316E-11,2.498585649150275E-12,1.7824112574749332E-13,1.2762328192670693E-14,8.866561952787058E-16,4.3465084232582896E-17,9.279678117805736E-18,-1.43323672475107E-17,5.076595551012881E-18,8.00440550071381E-18,-1.7904260090185156E-19,-1.9962557686521053E-18,-6.031114937516972E-19,1.14795575465306E-19,1.2650314875590692E-19,3.2129655373155823E-20,-2.988793193425591E-21,-4.775820990695488E-21,-1.5503197625927642E-21,-1.726877660452007E-22,6.98730170227307E-23,4.372273861979413E-23,1.2094374790281381E-23,1.4345603891025172E-24,-3.5468370921530215E-25,-2.547233566570684E-25,-7.918600391157644E-26,-1.4669162818155327E-26,-6.51609762572274E-28,6.758137832363667E-28,3.1967582024552055E-28,8.993711696125608E-29,1.7601549591541197E-29,1.6487740594500286E-30,-4.2061360946989145E-31,-2.7476559806888105E-31,-8.723763211900892E-32,-1.9426278057680782E-32,-2.8702456036836176E-33,-6.385730728495459E-35
0.041,7.130158859037803E-10,4.8491725736398936E-11,3.41680829199931E-12,2.4526603058652684E-13,1.7663608204801993E-14,1.2395307472757396E-15,6.742364843801626E-17,6.082693989917268E-18,-7.669401058622594E-18,1.2324848845208327E-17,4.212248244273647E-18,-3.942422564701783E-18,-2.144330119676246E-18,1.4890316615837383E-19,4.18480934032848E-19,1.2770220291024325E-19,-9.186426232763119E-21,-1.9461062695598673E-20,-6.440272261258559E-21,-4.55336903854905E-22,4.39134450050604E-22,2.223780244989297E-22,5.204585483405232E-23,2.2718744686002434E-24,-3.367653965324202E-24,-1.5672788487775243E-24,-3.8652869212866923E-25,-4.2710606207269893E-26,1.0207642903308565E-26,7.1669364761842E-27,2.254961037581865E-27,4.670990913500235E-28,5.158628891957047E-29,-8.426619895190004E-30,-6.889378091414962E-30,-2.3318028120372324E-30,-5.332545573330157E-31,-7.701647329610461E-32,1.7533038323384357E-34,4.572947980260903E-33,1.8249086370736733E-33
0.042,9.62459671594047E-10,6.578529219879739E-11,4.664215284986816E-12,3.3698501808887505E-13,2.4409109294715335E-14,1.7313727094671872E-15,1.0041790691729875E-16,6.515134866041312E-18,1.4961736527545421E-18,1.2801413993774485E-17,-3.052126607906806E-18,-5.803993096491124E-18,-5.240501139106983E-19,1.1350672567268336E-18,4.750512140048523E-19,-9.481640109830385E-21,-7.041587723428449E-20,-2.5360749431422324E-20,-1.2500172080829485E-21,2.2528580609270563E-21,1.0288209710380138E-21,2.052562495764892E-22,-1.0090163484048105E-23,-2.2168405353800334E-23,-8.245179475972634E-24,-1.5860401079722093E-24,-5.446478316235271E-27,1.1830543329263362E-25,4.929678108195505E-26,1.1987660189825151E-26,1.6196862581322006E-27,-1.202912505195038E-28,-1.528563343961896E-28,-5.691556334344378E-29,-1.3902194647147223E-29,-2.1113467139667986E-30,6.261582573479096E-33,1.3237007444162314E-31,5.359132248249157E-32,1.403499423542079E-32,2.5757514245803084E-33
0.043000000000000003,1.2964973293033794E-9,8.907180212146846E-11,6.355776924226554E-12,4.62308356919031E-13,3.3692664496868755E-14,2.4169706187537707E-15,1.5078525651306588E-16,9.233211916198327E-18,7.751292016282945E-18,6.38219207304031E-18,-9.405106033865515E-18,-3.917139231949684E-18,2.1240278838383095E-18,1.5545035856969108E-18,9.693244350586876E-20,-2.230524857890723E-19,-9.535065191273227E-20,-5.5196113914236785E-21,9.802711061127096E-21,4.3950647738461015E-21,7.60587169803487E-22,-1.228465293873056E-22,-1.2180150932262922E-22,-3.881005453001465E-23,-5.390726405167563E-24,1.011900034807385E-24,8.493802851493296E-25,2.724051331656578E-25,4.9123113408314915E-26,7.048411839607416E-28,-3.0477702874347824E-27,-1.306916565966984E-27,-3.44909207429701E-28,-5.887908265928719E-29,-1.7194456545674157E-30,3.158777056267523E-30,1.4180956285556802E-30,3.8561804716194323E-31,7.141754454220798E-32,6.078334677715486E-33,-1.67508023331593E-33
0.044,1.7428738762673826E-9,1.203654056250654E-10,8.645529712788862E-12,6.332903048398209E-13,4.646194743785461E-14,3.3660660653473633E-15,2.2267975490585615E-16,1.0711976723893782E-17,8.632201556852488E-18,-2.9201362607368553E-18,-1.0758531453515645E-17,1.1679613476534307E-18,4.009534777748557E-18,8.037361292260838E-19,-5.701870792778383E-19,-3.3612272500581905E-19,-3.2637003220675895E-20,3.536340604646595E-20,1.7650207910459713E-20,2.741628812848163E-21,-7.691326835116452E-22,-5.937254064236852E-22,-1.6847290766084967E-22,-1.4155894288954704E-23,9.08193837565468E-24,4.931567059045138E-24,1.2881443147302773E-24,1.4251536588592988E-25,-3.917704751939172E-26,-2.6603713678101615E-26,-8.228720292453328E-27,-1.5874584808491725E-27,-1.1822596564488533E-28,5.82954223993637E-29,3.270125154511601E-29,9.777913642858012E-30,1.921663909833104E-30,1.719930858677101E-31,-4.786418375454792E-32,-3.0004131534244724E-32,-9.279276023160801E-33
0.045,2.3381104885727232E-9,1.6233526910201774E-10,1.1739457689885103E-11,8.662059524155426E-13,6.399727637198788E-14,4.669405507285137E-15,3.16847183914E-16,1.0140446059424053E-17,6.271450170226957E-18,-9.745891146589261E-18,-5.945389599665853E-18,6.582417885104921E-18,3.454652043346309E-18,-9.352933646446093E-19,-1.0450731954065616E-18,-1.8008375671606496E-19,1.0505054315784288E-19,6.51976863535627E-20,1.0485249088793061E-20,-3.6858817231079556E-21,-2.6376207143431994E-21,-6.909557128803609E-22,-2.0590565365371976E-23,5.677860883794592E-23,2.5064207167872565E-23,5.3563848022083025E-24,1.1283490559276488E-25,-3.845197768242415E-25,-1.677776623073116E-25,-4.066928069245951E-26,-4.90571037590777E-27,7.898900122660934E-28,6.5858466008638245E-28,2.261451125027347E-28,4.9973659567865187E-29,5.543974924122287E-30,-1.0061821391970965E-30,-7.701941150774857E-31,-2.5268060654807955E-31,-5.612649191777416E-32,-7.70717368928767E-33
0.046,3.130172794075115E-9,2.185111321631428E-10,1.5912488107132767E-11,1.1829983800373546E-12,8.803585424189034E-14,6.458172408918825E-15,4.415242934253594E-16,1.2044626567612277E-17,5.139714115201117E-18,-1.0874235510645668E-17,2.5322367764598246E-18,8.792927413717815E-18,1.7606285929321498E-19,-2.6017784373729536E-18,-8.134684836133625E-19,2.3569614966349304E-19,2.191583644803562E-19,4.360524486165706E-20,-1.4143130436457012E-20,-1.0751867565566865E-20,-2.731716294286263E-21,4.820076531998583E-23,2.971721675255922E-22,1.1622381471332991E-22,1.9977158575692645E-23,-2.10710912843211E-24,-2.566768587931711E-24,-8.8617182936029E-25,-1.6358862901748235E-25,-4.132627010513452E-28,1.1628541912466889E-26,4.824853619192582E-27,1.2237913768235463E-27,1.8058226798154319E-28,-9.868356495575239E-30,-1.6598529093434773E-29,-6.2248206384109594E-30,-1.4848621852513758E-30,-2.1511477653595803E-31,4.2577137060185456E-33,1.457524860812703E-32
