0.01,2.36E-14,1.43E-15,4.89E-17,2.20E-18,4.49E-18,1.20E-18,-1.58E-21,-9.59E-20,-3.79E-20,-9.03E-21,-1.32E-21,3.63E-24,7.75E-23,3.17E-23,8.92E-24,2.04E-24,3.92E-25,5.91E-26,4.96E-27,-7.76E-28,-5.23E-28,-1.71E-28,-4.44E-29,-1.01E-29,-2.09E-30,-3.91E-31,-6.56E-32,-9.46E-33,-9.99E-34,-9.75E-36,3.38E-35,1.29E-35,3.60E-36,8.80E-37,1.99E-37,4.20E-38,8.39E-39,1.59E-39,2.83E-40,4.82E-41,7.54E-42
0.011,3.40E-14,2.06E-15,6.91E-17,1.28E-17,5.94E-18,3.03E-19,-4.26E-19,-1.67E-19,-3.00E-20,7.85E-23,2.10E-21,8.70E-22,2.33E-22,4.62E-23,6.18E-24,7.75E-26,-2.96E-25,-1.28E-25,-3.74E-26,-8.87E-27,-1.78E-27,-3.05E-28,-4.19E-29,-3.18E-30,5.59E-31,3.55E-31,1.15E-31,3.00E-32,6.84E-33,1.41E-33,2.66E-34,4.62E-35,7.36E-36,1.02E-36,1.05E-37,-2.25E-40,-4.21E-39,-1.60E-39,-4.47E-40,-1.08E-40,-2.41E-41
0.012,4.87E-14,2.96E-15,1.25E-16,2.95E-17,5.26E-18,-1.34E-18,-7.57E-19,-1.22E-19,1.51E-20,1.46E-20,4.75E-21,9.47E-22,8.45E-23,-2.26E-23,-1.43E-23,-4.67E-24,-1.16E-24,-2.32E-25,-3.46E-26,-2.36E-27,7.01E-28,3.86E-28,1.21E-28,3.07E-29,6.78E-30,1.33E-30,2.27E-31,3.23E-32,3.00E-33,-1.62E-34,-1.79E-34,-6.11E-35,-1.64E-35,-3.89E-36,-8.55E-37,-1.75E-37,-3.33E-38,-5.86E-39,-9.41E-40,-1.34E-40,-1.45E-41
0.013,6.98E-14,4.26E-15,2.29E-16,4.22E-17,-7.86E-19,-3.48E-18,-7.06E-19,7.33E-20,7.65E-20,2.21E-20,2.95E-21,-3.68E-22,-3.43E-22,-1.17E-22,-2.74E-23,-4.51E-24,-3.09E-25,1.26E-25,6.89E-26,2.15E-26,5.20E-27,1.05E-27,1.77E-28,2.21E-29,7.25E-31,-7.09E-31,-3.12E-31,-9.18E-32,-2.24E-32,-4.82E-33,-9.28E-34,-1.62E-34,-2.51E-35,-3.16E-36,-2.02E-37,5.20E-38,2.86E-38,8.98E-39,2.32E-39,5.36E-40,1.14E-40
0.014,9.98E-14,6.13E-15,3.69E-16,3.76E-17,-1.08E-17,-3.91E-18,2.54E-19,4.07E-19,1.14E-19,1.05E-20,-4.22E-21,-2.33E-21,-6.31E-22,-1.03E-22,-2.61E-24,5.13E-24,2.29E-24,6.57E-25,1.44E-25,2.34E-26,2.13E-27,-2.88E-28,-2.17E-28,-7.33E-29,-1.91E-29,-4.25E-30,-8.17E-31,-1.33E-31,-1.65E-32,-7.28E-34,3.97E-34,1.81E-34,5.40E-35,1.36E-35,3.09E-36,6.41E-37,1.22E-37,2.08E-38,3.11E-39,3.68E-40,1.59E-41
0.015,1.42E-13,8.78E-15,5.37E-16,2.05E-17,-1.51E-17,5.47E-20,1.98E-18,6.04E-19,4.35E-20,-2.93E-20,-1.37E-20,-3.09E-21,-2.64E-22,9.53E-23,5.43E-23,1.61E-23,3.33E-24,4.25E-25,-1.58E-26,-2.98E-26,-1.11E-26,-2.96E-27,-6.42E-28,-1.14E-28,-1.52E-29,-6.81E-31,4.34E-31,2.03E-31,6.06E-32,1.47E-32,3.12E-33,5.89E-34,9.88E-35,1.39E-35,1.24E-36,-1.07E-37,-9.57E-38,-3.30E-38,-8.90E-39,-2.10E-39,-4.53E-40
0.016,2.03E-13,1.25E-14,7.61E-16,1.45E-17,-5.31E-18,6.99E-18,2.82E-18,1.70E-19,-1.82E-19,-7.80E-20,-1.49E-20,-3.29E-23,9.87E-22,3.81E-22,8.67E-23,1.10E-23,-8.27E-25,-9.95E-25,-3.60E-25,-9.03E-26,-1.71E-26,-2.24E-27,-4.22E-29,9.36E-29,3.96E-29,1.14E-29,2.67E-30,5.34E-31,8.92E-32,1.13E-32,5.38E-34,-2.69E-34,-1.28E-34,-3.91E-35,-9.92E-36,-2.23E-36,-4.48E-37,-8.05E-38,-1.25E-38,-1.52E-39,-6.49E-41
0.017,2.88E-13,1.79E-14,1.10E-15,3.60E-17,1.37E-17,1.06E-17,8.82E-19,-9.23E-19,-3.99E-19,-6.59E-20,6.90E-21,7.39E-21,2.32E-21,3.99E-22,7.84E-24,-2.16E-23,-9.09E-24,-2.38E-24,-4.31E-25,-3.81E-26,7.95E-27,5.14E-27,1.66E-27,4.07E-28,8.13E-29,1.27E-29,1.16E-30,-1.41E-31,-1.09E-31,-3.64E-32,-9.35E-33,-2.06E-33,-4.01E-34,-6.84E-35,-9.43E-36,-7.03E-37,1.39E-37,8.57E-38,2.78E-38,7.25E-39,1.66E-39
0.018,4.08E-13,2.54E-14,1.60E-15,7.76E-17,2.73E-17,5.99E-18,-3.17E-18,-1.72E-18,-2.59E-19,6.41E-20,4.57E-20,1.23E-20,1.41E-21,-2.95E-22,-2.04E-22,-6.13E-23,-1.17E-23,-9.63E-25,3.17E-25,1.83E-25,5.55E-26,1.24E-26,2.12E-27,2.13E-28,-2.13E-29,-1.92E-29,-6.66E-30,-1.74E-30,-3.76E-31,-6.83E-32,-9.81E-33,-8.30E-34,1.07E-34,7.91E-35,2.68E-35,7.11E-36,1.62E-36,3.26E-37,5.71E-38,8.43E-39,8.11E-40
0.019,5.77E-13,3.60E-14,2.31E-15,1.24E-16,2.78E-17,-3.95E-18,-5.80E-18,-1.00E-18,3.51E-19,2.33E-19,5.63E-20,2.37E-21,-3.34E-21,-1.46E-21,-3.43E-22,-4.05E-23,5.55E-24,4.77E-24,1.60E-24,3.59E-25,5.38E-26,2.20E-27,-1.96E-27,-9.02E-28,-2.62E-28,-5.99E-29,-1.09E-29,-1.44E-30,-4.79E-32,4.83E-32,2.10E-32,6.02E-33,1.43E-33,2.98E-34,5.36E-35,7.78E-36,6.60E-37,-8.85E-38,-6.44E-38,-2.15E-38,-5.66E-39
